CA230334_a,CA230334_b,CA230335_a,CA230335_b,CA230337_a,CA230337_b,CA230347_a,CA230347_b,CA230348_a,CA230348_b,CA230354_a,CA230354_b,CA230361_a,CA230361_b,CA230365_a,CA230365_b,CA230366_a,CA230366_b,CA230375_a,CA230375_b,CA230377_a,CA230377_b,CA230378_a,CA230378_b,CA230381_a,CA230381_b,CA230386_a,CA230386_b,CA230387_a,CA230387_b,CA230401_a,CA230401_b,CA230404_a,CA230404_b,CA230411_a,CA230411_b,CA230416_a,CA230416_b,CA230417_a,CA230417_b,CA230422_a,CA230422_b,CA230423_a,CA230423_b,CA230424_a,CA230424_b,CA230428_a,CA230428_b,CA230429_a,CA230429_b,CA230430_a,CA230430_b,CA230715_a,CA230715_b,CA230717_a,CA230717_b,CA230718_a,CA230718_b,CA230724_a,CA230724_b
Capulí,Capulí,Tuza,Tuza,Piartal - 2,Piartal - 2,Piartal - 2,Piartal - 2,Capulí,Capulí,Tuza,Tuza,Piartal - 1,Piartal - 1,Capulí,Capulí,Capulí,Capulí,Capulí,Capulí,Capulí,Capulí,Capulí,Capulí,Capulí,Capulí,Capulí,Capulí,Capulí,Capulí,Tuza,Tuza,Piartal - 2,Piartal - 2,Tuza,Tuza,Piartal - 1,Piartal - 1,Piartal - 1,Piartal - 1,Piartal - 1,Piartal - 1,Piartal - 1,Piartal - 1,Piartal - 1,Piartal - 1,Tuza,Tuza,Tuza,Tuza,Tuza - Red slip,Tuza - Red slip,Tuza,Tuza,Piartal - 1,Piartal - 1,Tuza,Tuza,Tuza,Tuza
10.32631,9.37941,5.29548,5.7162,5.7963,5.4579,7.0553,7.8979,7.14514,7.1413,5.29344,5.97036,6.46287,6.46178,8.57875,7.74829,7.65945,8.42995,7.8155,7.22467,7.05306,8.92302,7.65728,8.0793,8.60557,9.9076,7.77799,7.69259,8.90342,9.50235,6.03499,6.03527,5.94616,6.69623,6.45557,5.44024,5.11189,4.3577,4.77715,5.36819,5.97614,6.05608,5.41979,5.41575,5.28408,4.18559,5.32428,6.58959,5.6246,5.60449,4.82684,6.32973,5.20842,6.29739,5.38192,6.30182,5.59722,6.49545,6.37583,5.45296
10.15724,9.37952,5.12747,5.71635,5.7955,5.4594,7.0551,7.8979,7.22913,7.22391,5.20974,5.88629,6.46279,6.46196,8.578,7.82996,7.57218,8.51414,7.81547,7.22483,7.13705,9.00862,7.57311,8.07871,8.60557,9.8082,7.77795,7.60862,8.90278,9.41827,6.03487,6.03505,6.0298,6.61293,6.4555,5.35742,5.11198,4.35788,4.6097,5.36723,5.97614,5.97159,5.50084,5.5828,5.28123,4.18613,5.40888,6.58949,5.70859,5.52179,4.91025,6.3315,5.20871,6.21456,5.46647,6.38691,5.59295,6.49569,6.376,5.45238
10.32796,9.21028,5.12772,5.716,5.9645,5.4603,7.1393,7.8139,7.22909,7.14038,5.21045,5.97066,6.46353,6.37835,8.57779,7.74349,7.57131,8.59949,7.73138,7.3926,7.05314,8.83991,7.57218,7.99453,8.60558,9.70738,7.69422,7.6923,8.90762,9.41773,6.03516,5.95124,6.1135,6.52918,6.45551,5.35864,5.19558,4.44152,4.69361,5.44828,5.89196,5.97117,5.41615,5.49935,5.27863,4.18647,5.32414,6.50492,5.54068,5.52574,4.99292,6.24843,5.29313,6.38316,5.5525,6.30552,5.58755,6.49556,6.37571,5.53513
10.24346,9.37844,5.12778,5.71586,5.8775,5.5445,7.1402,7.8139,7.14502,7.2269,5.21067,5.88641,6.54848,6.54609,8.57813,7.74279,7.65735,8.60088,7.73114,7.22393,7.05298,8.9236,7.57157,8.07884,8.60559,9.70737,7.69092,7.60862,8.90861,9.41644,6.11943,5.95158,5.94597,6.52834,6.37166,5.36036,5.19542,4.27378,4.69352,5.36201,5.97615,6.05529,5.41603,5.41621,5.36171,4.10267,5.40904,6.50487,5.62461,5.61787,4.9917,6.33166,5.20886,6.21511,5.55354,6.38888,5.66729,6.57854,6.4596,5.53517
10.32654,9.37778,5.21184,5.71629,5.9623,5.4605,7.1414,7.8139,7.22907,7.2286,5.21065,6.05453,6.46415,6.46193,8.57699,7.74278,7.74208,8.51787,7.73119,7.30795,7.05151,8.92416,7.65583,8.07966,8.60557,9.70749,7.68509,7.7761,8.99355,9.41455,6.03549,6.0353,6.02973,6.52666,6.53977,5.44579,5.02773,4.3575,4.60939,5.36113,5.97614,5.97128,5.41618,5.50072,5.27784,4.18641,5.40884,6.50483,5.5408,5.54219,4.82473,6.33082,5.29241,6.21525,5.55181,6.30459,5.49953,6.49551,6.37623,5.5363
10.3265,9.37742,5.12765,5.71686,5.8802,5.5445,7.0585,7.8139,7.22924,7.22878,5.21083,5.97099,6.54791,6.46196,8.57557,7.74203,7.7414,8.51797,7.7312,7.39192,7.0474,8.92394,7.73941,8.08179,8.60558,9.90718,7.68132,7.60963,8.91103,9.49656,6.11924,6.03501,6.02971,6.52606,6.37274,5.3627,5.19527,4.44125,4.69406,5.27722,5.89198,5.97135,5.49961,5.50138,5.27787,4.18646,5.32452,6.50501,5.62557,5.62868,4.90841,6.24754,5.29242,6.21536,5.46636,6.30446,5.58287,6.57879,6.3763,5.62069
10.15725,9.29134,5.21137,5.71771,5.9616,5.5446,7.0599,7.8139,7.06121,7.22877,5.37874,5.97106,6.4638,6.5459,8.57653,7.74159,7.74146,8.51801,7.73121,7.22544,7.04329,9.00851,7.65537,8.08378,8.60554,9.70663,7.76326,7.69297,8.9954,9.32729,6.11925,6.03506,6.0293,6.52628,6.37321,5.3627,5.1952,4.44123,4.69518,5.4448,5.89196,6.05549,5.49966,5.5013,5.36169,4.2704,5.32445,6.5896,5.54237,5.46059,4.99299,6.33188,5.20861,6.21494,5.55068,6.30177,5.58305,6.49546,6.29294,5.53678
10.3261,9.37517,5.12752,5.71823,5.8805,5.5446,7.0601,7.7299,7.14403,7.22808,5.21061,5.88674,6.46287,6.37805,8.49412,7.74267,7.74275,8.60234,7.81554,7.39736,7.04148,8.92506,7.65522,8.0848,8.60585,9.80665,7.76272,7.60896,8.99537,9.32732,6.03508,6.0355,6.02939,6.60989,6.3731,5.44625,5.02749,4.35742,4.69433,5.36063,5.89198,5.97141,5.49987,5.50108,5.27793,4.18636,5.32422,6.58958,5.5422,5.54463,4.99366,6.24875,5.20877,6.29881,5.5513,6.21606,5.66656,6.41119,6.46177,5.53661
10.24257,9.37517,5.12775,5.7181,5.8799,5.5446,7.144,7.7299,7.05875,7.14204,5.21115,5.8868,6.37838,6.54587,8.57833,7.82747,7.74272,8.4336,7.73188,7.31454,7.04263,8.92484,7.57084,8.08413,8.60942,9.70688,7.76278,7.69418,8.91122,9.32731,6.03477,5.9513,6.02974,6.52631,6.28956,5.36227,5.11256,4.35741,4.69324,5.35845,5.89198,6.0554,5.58239,5.58428,5.36172,4.18599,5.40916,6.50511,5.62636,5.54448,4.91047,6.33202,5.20886,6.21484,5.55176,6.30206,5.66619,6.41012,6.4615,5.53571
10.32803,9.2908,5.1278,5.71807,5.8805,5.5446,7.1443,7.7299,7.14284,7.30934,5.21143,5.97059,6.54627,6.54591,8.57782,7.65935,7.7424,8.51726,7.73199,7.31415,7.04699,8.92487,7.6549,8.08252,8.61397,9.70827,7.76221,7.69535,8.99525,9.32727,6.11848,6.03528,6.02981,6.52586,6.37502,5.44677,5.03076,4.44121,4.6093,5.43864,5.97613,6.05493,5.49764,5.50085,5.27793,4.18596,5.40897,6.58978,5.62634,5.62867,4.99367,6.33201,5.29291,6.29912,5.63638,6.21991,5.66575,6.41035,6.37734,5.53552
10.32669,9.2906,5.1278,5.63395,5.8783,5.3764,7.1438,7.7299,7.14339,7.22575,5.21127,5.88666,6.54654,6.46253,8.57737,7.74356,7.74267,8.59992,7.73237,7.23017,7.05077,8.92519,7.65461,7.99847,8.61612,9.90982,7.75974,7.69535,8.9952,9.32741,6.03495,5.9521,6.0298,6.60968,6.37594,5.36442,5.11491,4.44121,4.69334,5.43657,5.97615,6.05505,5.41404,5.50081,5.27796,4.18604,5.24011,6.50581,5.62615,5.62896,4.99277,6.24872,5.29292,6.29928,5.55228,6.21968,5.66609,6.41288,6.37752,5.53618
10.32448,9.29006,5.12762,5.71772,5.9631,5.5446,7.0599,7.8139,7.1435,7.31027,5.29534,5.97101,6.5468,6.46346,8.57712,7.74355,7.74292,8.59828,7.81704,7.31449,7.13633,8.92518,7.65455,8.08261,8.61677,9.80944,7.75765,7.69523,8.91115,9.32731,5.95115,6.03585,6.02979,6.61146,6.45989,5.36533,5.02918,4.35741,4.69358,5.51959,5.97615,6.05635,5.49773,5.58413,5.36173,4.26993,5.32456,6.50635,5.54245,5.54461,4.9915,6.24872,5.29293,6.29933,5.55299,6.3047,5.74927,6.41619,6.46141,5.53694
10.23789,9.37321,5.21099,5.71744,5.9644,5.5446,7.0598,7.73,7.05927,7.31058,5.21127,5.88686,6.54685,6.46367,8.577,7.65939,7.74305,8.59908,7.7327,7.23082,7.05299,8.92498,7.65484,8.08249,8.51672,9.8098,7.75728,7.69525,8.99517,9.24326,6.03511,5.95187,6.1135,6.61287,6.376,5.36551,5.11138,4.52501,4.5263,5.51944,5.97613,6.05716,5.4981,5.50078,5.44551,4.18628,5.32433,6.50633,5.62639,5.54371,4.99136,6.24838,5.29292,6.29901,5.55454,6.3893,5.66424,6.41985,6.37839,5.53757
10.23568,9.28765,5.12659,5.71747,5.8795,5.5446,7.1439,7.816,7.0605,7.31075,5.21122,5.88691,6.54675,6.46452,8.57693,7.74358,7.74313,8.59948,7.73278,7.31552,6.96923,8.92529,7.57121,7.99852,8.51675,9.7093,7.75751,7.77957,8.99518,9.32729,6.03559,5.95192,6.02961,6.78051,6.46,5.53276,5.19522,4.44135,4.61006,5.5194,6.06032,6.14105,5.41519,5.41743,5.36173,4.18627,5.40927,6.5059,5.62613,5.62623,4.9917,6.2473,5.20886,6.38282,5.55518,6.22116,5.66148,6.507,6.37901,5.53758
10.23408,9.28696,5.1265,5.63331,5.7908,5.5445,7.0602,7.8198,7.06176,7.31083,5.21125,5.88712,6.54636,6.46561,8.57659,7.6594,7.74318,8.42982,7.65032,7.31591,6.96926,8.92637,7.65477,8.08241,8.61696,9.80945,7.75773,7.69674,8.91112,9.24337,6.0357,5.86847,6.03078,6.69637,6.37489,5.36443,5.19359,4.44136,4.69303,5.51939,5.97612,6.05534,5.4988,5.50058,5.27794,4.18624,5.40908,6.50514,5.54216,5.62493,5.07522,6.24679,5.20867,6.29892,5.63909,6.30327,5.74321,6.34365,6.37873,5.53757
10.31928,9.28664,5.12606,5.71741,5.8759,5.4604,7.1437,7.8206,7.06194,7.31086,5.12732,5.97175,6.5471,6.46563,8.57748,7.65941,7.74319,8.59824,7.73594,7.31633,7.05322,8.92631,7.65379,8.08205,8.61696,9.70995,7.67446,7.697,8.9111,9.24231,6.03558,6.03665,6.03312,6.69663,6.37312,5.4487,5.10635,4.44055,4.69277,5.5194,5.97618,6.05431,5.41475,5.50109,5.36172,4.18622,5.24021,6.50497,5.62621,5.53935,4.9922,6.24687,5.20822,6.2151,5.55505,6.38472,5.8264,6.34548,6.37912,5.45368
10.40494,9.28652,5.12556,5.63351,6.0475,5.4605,7.0598,7.737,7.06193,7.31108,5.29539,5.88717,6.5479,6.46602,8.57773,7.65941,7.65904,8.51379,7.73587,7.31623,6.97067,8.84126,7.56996,7.99775,8.61696,9.80969,7.75771,7.69688,8.91113,9.24098,6.03604,5.95295,6.03438,6.78227,6.37269,5.44928,5.18772,4.52338,4.69374,5.51939,6.0611,6.05444,5.41457,5.41958,5.44552,4.26994,5.32465,6.50527,5.54264,5.62178,4.9923,6.24647,5.20819,6.29875,5.55554,6.38384,5.74333,6.34568,6.46263,5.45422
10.31959,9.20246,5.12564,5.71734,5.9642,5.3765,7.0597,7.9069,7.06145,7.3117,5.29542,5.88588,6.54762,6.38172,8.49257,7.65941,7.65904,8.59708,7.56754,7.23204,7.05828,8.84087,7.65433,7.9978,8.61663,9.81013,7.75812,7.86448,8.9111,9.24186,6.03571,5.953,6.1184,6.70087,6.37267,5.4486,5.18684,4.52323,4.61044,5.5194,6.06171,6.05478,5.41528,5.50439,5.44551,4.26987,5.32442,6.5068,5.62652,5.62083,5.07555,6.24554,5.29249,6.38301,5.55523,6.3839,5.74331,6.42784,6.37869,5.53834
10.31893,9.28692,5.12593,5.71702,5.9599,5.4605,7.1431,7.8238,7.05967,7.31156,5.29547,5.88518,6.63157,6.4653,8.57643,7.57524,7.74321,8.59587,7.73563,7.4003,6.97672,8.9252,7.65437,7.99719,8.61408,9.91026,7.76044,7.69696,8.9111,9.24301,6.03554,6.03681,6.03453,6.78728,6.37296,5.36381,5.18654,4.52407,4.69405,5.60301,5.89263,6.0547,5.41605,5.42134,5.36177,4.26945,5.40936,6.50829,5.62601,5.45295,4.99272,6.16101,5.2087,6.29984,5.55474,6.3001,5.66052,6.42711,6.37965,5.53747
10.23451,9.11934,5.12612,5.71723,5.9632,5.4605,7.0587,7.8241,7.14282,7.31108,5.21175,5.88522,6.54689,6.38148,8.57652,7.6594,7.74321,8.42683,7.65089,7.23175,6.97745,9.01015,7.65443,7.99605,8.60929,9.80978,7.84611,7.69684,8.91113,9.24302,6.03573,6.03714,6.1183,6.78854,6.37349,5.36354,5.18643,4.44099,4.69389,5.60302,6.0605,6.0547,5.41676,5.42124,5.44537,4.18552,5.40916,6.50831,5.54101,5.62078,4.9928,6.15969,5.20885,6.21686,5.55407,6.30004,5.74446,6.42899,6.38053,5.53742
10.31989,9.20771,5.12642,5.54922,6.0482,5.3765,7.0587,7.8242,7.14293,7.31174,5.29642,5.9693,6.63011,6.38141,8.57665,7.57524,7.74321,8.59539,7.5667,7.31596,6.97767,8.9273,7.65483,7.99645,8.60662,9.8102,7.76335,7.69753,8.91112,9.15971,5.95181,6.03824,6.11824,6.78826,6.45763,5.53121,5.18639,4.52382,4.61026,5.51938,5.97623,6.05599,5.41667,5.58705,5.52717,4.26994,5.24029,6.50798,5.54071,5.45367,5.07519,6.159,5.29313,6.30145,5.6375,6.30033,5.74498,6.43043,6.38087,5.53817
10.23539,9.12887,5.04246,5.71731,5.8805,5.4605,7.2266,7.8242,7.05891,7.31255,5.2966,5.88512,6.71455,6.46599,8.57667,7.65941,7.7432,8.42684,7.65111,7.40002,7.06181,8.92827,7.57111,8.08063,8.60666,9.81024,7.76339,7.78169,8.91112,9.16101,6.03554,5.87079,6.03443,6.7045,6.45762,5.44745,5.18637,4.43892,4.69387,5.60303,5.97623,6.05688,5.50052,5.4169,5.44135,4.26978,5.32473,6.50835,5.54109,5.53802,5.07485,6.24227,5.29308,6.30135,5.55294,6.30238,5.74527,6.4302,6.3797,5.53909
10.31958,9.13565,5.12656,5.71739,5.9636,5.5446,7.0583,7.8242,7.05989,7.3967,5.21256,5.88508,6.6314,6.38183,8.5761,7.65941,7.74321,8.59495,7.73426,7.23046,6.89367,8.92827,7.7386,7.91212,8.6036,9.81034,7.84677,7.61414,8.91112,9.16113,6.03563,5.87064,6.11822,6.70465,6.37368,5.44783,5.18636,4.52253,4.60964,5.51972,5.97623,6.05683,5.50151,5.4133,5.44029,4.35298,5.3245,6.50848,5.62488,5.53782,5.07566,6.15905,5.29301,6.38542,5.63684,6.22034,5.66212,6.34643,6.37796,5.53944
10.23668,9.14082,5.12695,5.71742,6.0485,5.4603,7.1426,7.8242,6.97735,7.22817,5.29652,5.88506,6.54752,6.54939,8.49291,7.57524,7.74321,8.42524,7.64903,7.31084,6.89367,8.92779,7.73777,7.99658,8.60159,9.90974,7.84673,7.78295,8.91112,9.24516,5.95161,5.95382,6.03441,6.87238,6.45766,5.36505,5.18637,4.60624,4.69359,5.52161,5.97625,6.14071,5.41797,5.41184,5.4387,4.35306,5.40943,6.59299,5.62534,5.53733,5.07627,6.159,5.20894,6.30141,5.55259,6.30494,5.74546,6.43045,6.37659,5.53886
10.32401,9.14234,5.0433,5.71701,5.961,5.4573,7.0586,7.8242,6.97781,7.39613,5.21248,6.05326,6.54714,6.38167,8.49492,7.65941,7.74321,8.42545,7.64845,7.30916,6.89377,8.92735,7.65408,7.99626,8.60146,9.81007,7.67973,7.78485,8.91112,9.24516,6.03567,5.95289,6.11822,6.78825,6.37441,5.53305,5.18766,4.52278,4.69356,5.60776,5.97625,6.0564,5.50106,5.41141,5.43625,4.26968,5.40924,6.50853,5.54245,5.53783,5.07611,6.07588,5.29285,6.30117,5.63665,6.13683,5.74547,6.43132,6.37498,5.53901
10.32334,9.05795,5.12758,5.71652,5.879,5.4559,7.1419,7.8242,7.06165,7.39617,5.29651,5.88485,6.63099,6.38198,8.57959,7.57523,7.82737,8.59513,7.73239,7.22526,6.89526,8.92836,7.73827,7.91265,8.59955,9.81108,7.76319,7.70122,8.91111,9.24514,6.03603,5.9523,6.11822,6.87186,6.37523,5.53251,5.10664,4.60662,4.69244,5.52375,5.97624,6.14054,5.50092,5.49455,5.3515,4.27,5.24036,6.50872,5.54369,5.538,4.99264,6.15903,5.20783,6.38522,5.55184,6.22083,5.74549,6.34827,6.37357,5.53907
10.32233,9.14372,4.95959,5.63205,5.9641,5.5443,7.2258,7.74,7.06141,7.31217,5.2134,5.96817,6.54708,6.46615,8.57932,7.6594,7.82737,8.42679,7.64837,7.30977,6.98289,8.929,7.65409,8.08086,8.59837,9.81095,7.76316,7.78442,8.91113,9.24441,5.95229,5.95238,6.03441,6.87182,6.37496,5.44904,5.10846,4.52228,4.60821,5.60626,6.06042,6.14069,5.50015,5.4114,5.35175,4.35327,5.32479,6.59297,5.54406,5.53767,5.07603,6.07598,5.20652,6.30124,5.63547,6.22078,5.8293,6.43081,6.28825,5.53902
10.32265,9.05963,5.12777,5.71558,5.9613,5.5418,7.1426,7.74,7.06125,7.39656,5.29794,5.88433,6.63101,6.46577,8.579,7.49106,7.74327,8.51107,7.648,7.22682,6.90018,8.92837,7.73823,7.91226,8.59819,9.71072,7.7632,7.70119,8.91113,9.15899,6.03613,5.95243,6.11822,6.87185,6.37382,5.53335,5.19282,4.5221,4.69256,5.68854,5.97623,6.05585,5.49956,5.41281,5.43578,4.26924,5.324,6.50799,5.46007,5.70487,4.99258,6.0765,5.29014,6.30119,5.63511,6.30482,5.6652,6.42799,6.45512,5.37171
10.32266,9.14431,5.12772,5.71526,5.9644,5.5438,7.0586,7.7401,7.06117,7.31206,5.2969,5.80115,6.63096,6.38052,8.6629,7.65941,7.82713,8.42689,7.64668,7.3119,7.0682,9.01265,7.73877,7.99663,8.59824,9.71071,7.84867,7.70153,8.91099,9.15896,5.95229,6.03727,6.11821,6.87197,6.37348,5.36569,5.19297,4.52215,4.77651,5.60407,5.97625,6.05439,5.58323,5.4162,5.43605,4.35352,5.23854,6.59243,5.544,5.53723,5.07524,6.0766,5.2062,6.21687,5.63511,6.22074,5.83572,6.25918,6.28802,5.54004
10.40669,9.0597,5.12732,5.71534,5.9617,5.4596,7.1426,7.74,7.06114,7.47917,5.38052,5.96932,6.63049,6.46386,8.57868,7.49106,7.74119,8.51125,7.64251,7.22789,6.90015,8.92848,7.65497,7.99631,8.59831,9.8115,7.76912,7.70139,8.91093,9.24508,6.03613,5.95466,6.11821,6.87175,6.37393,5.53342,5.193,4.52221,4.69265,5.60403,5.97627,6.13784,5.49941,5.41914,5.26872,4.35359,5.32263,6.50851,5.54451,5.62151,5.1588,5.99268,5.28982,6.29987,5.55093,6.22074,5.67027,6.42602,6.37188,5.45725
10.2381,9.05983,5.04326,5.63113,5.9617,5.4573,7.0588,7.7401,7.06112,7.48006,5.29685,5.88522,6.62987,6.46331,8.49453,7.65985,7.74047,8.51114,7.63456,7.31181,6.98482,8.92947,7.73927,7.99591,8.59835,9.71221,7.77162,7.70155,8.91155,9.16244,5.95231,5.95467,6.0344,6.87192,6.375,5.53333,5.19301,4.606,4.69227,5.60353,5.97507,6.13859,5.58218,5.50379,5.43565,4.35327,5.32245,6.59279,5.54478,5.70508,5.15946,5.99258,5.2047,6.21424,5.6355,6.13667,5.83705,6.42613,6.37124,5.37364
10.32395,9.05975,5.12753,5.63076,6.048,5.6286,7.2262,7.7401,7.06111,7.48063,5.38132,5.88508,6.63051,6.46224,8.57893,7.57772,7.82604,8.42684,7.63045,7.31181,6.98519,9.01429,7.74012,7.99591,8.59838,9.71238,7.77242,7.70168,8.91105,9.07851,6.03621,5.8708,6.11822,6.8724,6.37578,5.53396,5.19302,4.60603,4.6087,5.60175,5.97276,6.22436,5.58297,5.42082,5.43687,4.3528,5.3225,6.59263,5.62846,5.53734,5.15961,6.15902,5.28682,6.29727,5.71966,6.13661,5.67185,6.34263,6.28725,5.45742
10.32349,9.05966,5.0432,5.71453,6.0483,5.6253,7.141,7.7401,6.97705,7.48016,5.29666,5.80044,6.63077,6.37736,8.57725,7.57816,7.7423,8.59573,7.46234,7.22772,6.98539,8.93004,7.6568,7.91176,8.59839,9.71247,7.85602,7.70117,8.91034,9.07865,5.95232,6.03862,6.11821,6.78837,6.37536,5.45074,5.19302,4.60605,4.69335,5.68543,5.88759,6.05682,5.49987,5.42098,5.35455,4.43638,5.32229,6.59285,5.54415,5.70554,5.24248,6.07582,5.20108,6.38024,5.63527,6.22127,5.84146,6.34163,6.37143,5.45776
10.32167,9.05915,5.12724,5.71445,6.0485,5.5421,7.1397,7.7401,6.97704,7.47962,5.2966,5.88399,6.71411,6.37654,8.57479,7.57649,7.74296,8.59703,7.63001,7.31177,6.98532,8.93013,7.6572,7.99626,8.59838,9.71238,7.69098,7.78423,8.91063,9.07928,6.03604,5.95488,6.03442,6.78791,6.4591,5.44996,5.19301,4.60604,4.69425,5.60373,5.97166,6.14084,5.58282,5.50444,5.35324,4.35317,5.32228,6.50858,5.5441,5.53824,5.15908,6.07596,5.28416,6.37965,5.71967,6.22392,5.67611,6.42437,6.37189,5.45714
10.2366,9.14122,4.95921,5.63046,6.045,5.7118,7.0544,7.74,6.97704,7.56334,5.29631,5.88401,6.71359,6.37706,8.57612,7.57547,7.74753,8.42935,7.54617,7.31177,6.98536,8.92983,7.74135,7.99706,8.49841,9.81226,7.77925,7.70006,8.99497,9.08075,5.95179,5.8709,6.11819,6.95531,6.45925,5.53343,5.19301,4.6898,4.77917,5.68881,5.97188,6.05652,5.58298,5.42107,5.35186,4.35313,5.32265,6.59328,5.54417,5.62179,5.07589,6.16039,5.28411,6.21177,5.72207,6.22494,5.59282,6.42437,6.45563,5.45585
10.3212,9.05313,5.04291,5.6305,6.0447,5.6284,7.138,7.74,6.97687,7.47917,5.29498,5.88414,6.62934,6.37749,8.57841,7.57619,7.75154,8.51382,7.63152,7.22804,7.07135,8.93002,7.74161,7.91238,8.59839,9.7122,7.69879,7.86667,8.99516,9.08256,6.03523,6.03861,6.1183,6.87135,6.37569,5.53343,5.19302,4.6898,4.69583,5.68945,5.88791,6.1405,5.66662,5.42108,5.26821,4.35273,5.32274,6.5085,5.62818,5.62175,5.15909,6.07832,5.28418,6.37995,5.72412,6.14092,5.75976,6.42414,6.45563,5.45475
10.32202,9.05205,4.95879,5.63052,5.9645,5.6286,7.1376,7.74,6.97687,7.47923,5.37675,5.80008,6.62918,6.37701,8.49477,7.49396,7.83617,8.42954,7.54976,7.31293,6.98935,8.92945,7.74188,7.99665,8.49841,9.71144,7.78384,7.69872,8.91121,9.08366,5.86787,5.87067,6.12024,6.87127,6.45937,5.53342,5.0255,4.60605,4.69574,5.68959,6.05623,6.1406,5.5,5.42109,5.3521,4.26871,5.23823,6.50801,5.62819,5.62196,5.15932,6.07856,5.11681,6.29725,5.72448,6.22401,5.59296,6.42324,6.37095,5.37098
10.32347,9.05213,5.12702,5.6307,6.0458,5.7126,7.1376,7.7401,7.06268,7.47915,5.3741,5.88414,6.71299,6.29266,8.49464,7.57875,7.75225,8.51431,7.46747,7.31357,7.07447,8.84454,7.74165,7.91371,8.5984,9.81076,7.70061,7.78208,8.99531,9.08241,5.95204,6.03775,6.03896,6.87131,6.45874,5.44971,5.19301,4.52232,4.69592,5.68965,6.05626,6.14057,5.58333,5.50428,5.35228,4.26862,5.23793,6.50792,5.54417,5.62173,5.0761,5.99532,5.28557,6.29838,5.80841,6.22094,5.59281,6.5059,6.3709,5.53887
10.32326,9.05219,4.95885,5.71535,5.9639,5.5445,7.1371,7.7401,6.98084,7.47923,5.37209,5.80012,6.7967,6.37674,8.66268,7.4092,7.83849,8.42985,7.46829,7.22905,7.07459,8.92868,7.74158,7.91534,8.59839,9.71163,7.70057,7.69825,8.91128,9.08097,6.03543,5.8697,6.03798,6.87115,6.37501,5.53367,5.19261,4.60605,4.6958,5.69097,5.97218,6.1394,5.58349,5.50279,5.43493,4.35247,5.32236,6.59211,5.62823,5.62121,5.15915,5.9953,5.20287,6.2983,5.72396,6.13523,5.59281,6.42348,6.45573,5.45466
10.32244,9.05207,5.04279,5.63182,6.0472,5.5445,7.1367,7.7401,7.06598,7.56309,5.37167,5.88547,6.71282,6.37666,8.57847,7.49269,7.75537,8.51348,7.46844,7.22795,6.90606,9.01159,7.65759,7.91679,8.5984,9.81254,7.78503,7.69813,8.91127,9.081,5.95001,6.03745,6.03545,6.87118,6.45892,5.44961,5.10651,4.68981,4.61126,5.69325,5.97219,6.05431,5.66755,5.58285,5.26723,4.3521,5.32269,6.50771,5.54405,5.70549,5.07595,5.99538,5.20437,6.29829,5.72367,6.13471,5.59291,6.42479,6.37218,5.45462
10.3218,9.0514,5.04256,5.71584,6.0459,5.6283,7.0538,7.74,6.9816,7.47842,5.37164,5.88701,6.71386,6.45945,8.66251,7.49273,7.83981,8.42869,7.46841,7.31169,7.07303,8.92814,7.74223,8.00151,8.4985,9.71242,7.78818,7.69759,8.91129,8.99704,6.03268,5.86993,6.03488,6.87113,6.45792,5.44958,5.18875,4.77354,4.69453,5.77667,6.0563,6.05445,5.58405,5.49847,5.4351,4.26794,5.2378,6.59267,5.62794,5.62162,5.24257,5.91211,5.20533,6.29843,5.80784,6.21862,5.59274,6.34139,6.54025,5.53854
10.32142,9.05083,5.04216,5.63172,6.0485,5.4576,7.1382,7.7401,6.97951,7.56124,5.37106,5.80301,6.71366,6.37519,8.57857,7.40869,7.83974,8.42809,7.55238,7.22848,6.98604,8.92958,7.74178,8.00146,8.49792,9.81262,7.79141,7.78101,8.99535,8.91295,5.94885,5.86989,6.11854,6.86994,6.5403,5.53368,5.10801,4.60636,4.69459,5.77427,5.97218,6.139,5.49991,5.49805,5.43577,4.43587,5.32143,6.50832,5.62732,5.62113,5.15997,5.91206,5.20534,6.29842,5.64002,6.13455,5.5926,6.50805,6.54224,5.53888
10.32124,9.05052,4.95835,5.71569,6.0456,5.455,7.1382,7.7401,6.97726,7.56086,5.2865,5.80257,6.71299,6.37652,8.66278,7.49297,7.75538,8.42706,7.46852,7.22939,7.0684,8.92962,7.74082,8.00111,8.49471,9.81233,7.70816,7.69787,8.99538,9.08109,6.03266,5.95375,6.1155,6.78459,6.45598,5.53363,5.11168,4.69035,4.7786,5.77301,5.97238,6.13903,5.5835,5.49667,5.51982,4.35246,5.32067,6.59287,5.62609,5.53718,5.15959,5.91175,5.28921,6.29836,5.80848,6.05051,5.59335,6.34138,6.45907,5.53874
10.32186,9.0504,5.12618,5.71515,5.9639,5.6284,7.1373,7.7401,6.97709,7.56171,5.28703,5.88699,6.79689,6.3773,8.66064,7.4088,7.92393,8.4275,7.55243,7.14546,6.98261,8.92946,7.82427,8.00093,8.59188,9.81238,7.70508,7.781,8.91129,8.91294,5.86484,5.95372,6.19636,6.95092,6.45592,5.53401,5.28,4.68973,4.69447,5.77286,6.0565,6.05483,5.58386,5.49624,5.43643,4.35241,5.40504,6.59286,5.541,5.70611,5.15893,5.99503,5.2053,6.29831,5.6398,6.21898,5.67858,6.5084,6.45811,5.45425
