CA230334,CA230335,CA230337,CA230347,CA230348,CA230354,CA230361,CA230365,CA230366,CA230375,CA230377,CA230378,CA230381,CA230386,CA230387,CA230401,CA230404,CA230411,CA230416,CA230417,CA230422,CA230423,CA230424,CA230428,CA230429,CA230430,CA230715,CA230717,CA230718,CA230724
Capulí,Tuza,Piartal - 2,Piartal - 2,Capulí,Tuza,Piartal - 1,Capulí,Capulí,Capulí,Capulí,Capulí,Capulí,Capulí,Capulí,Tuza,Piartal - 2,Tuza,Piartal - 1,Piartal - 1,Piartal - 1,Piartal - 1,Piartal - 1,Tuza,Tuza,Tuza - Red slip,Tuza,Piartal - 1,Tuza,Tuza
10.32488,6.34223,5.04024,8.01144,10.06149,6.6771,9.36204,10.30044,10.49583,9.28273,9.38382,7.76079,10.65215,8.79571,9.1993,6.34103,6.67536,6.08925,6.61154,8.44956,7.7269,7.43726,7.78427,7.43827,8.21588,6.42167,7.02089,8.27701,6.6819,6.58767
10.32324,6.34083,4.9555,7.92981,9.96958,6.67667,9.36219,10.13028,10.49576,9.28685,9.47167,7.76076,10.73818,8.79311,9.20026,6.33974,6.67795,6.17851,6.61096,8.44999,7.80869,7.43713,7.78492,7.36065,8.21474,6.41976,6.84758,8.28033,6.76606,6.59244
10.32526,6.2575,5.03679,8.01099,10.06258,6.59176,9.27833,10.2969,10.58041,9.28287,9.46719,7.76073,10.73672,8.79667,9.19299,6.34069,6.76415,6.09026,6.60781,8.4504,7.80865,7.35258,7.78472,7.44398,8.2185,6.33513,6.9377,8.19382,6.59789,6.67517
10.40802,6.25746,5.12554,8.01237,9.97201,6.59291,9.36076,10.29937,10.49569,9.28479,9.46525,7.67544,10.65337,8.88333,9.28375,6.34143,6.76007,6.17689,6.61257,8.44814,7.72585,7.26818,7.7794,7.44451,8.21871,6.33673,6.93603,8.27798,6.68305,6.67681
10.49439,6.25684,5.04072,7.92925,9.97487,6.59072,9.36307,10.3019,10.49568,9.37006,9.38484,7.76072,10.65009,8.79305,9.28352,6.34149,6.67459,6.1773,6.52305,8.44227,7.80785,7.43705,7.86436,7.44217,8.13188,6.33757,6.85259,8.28083,6.6793,6.50622
10.49236,6.25783,5.03736,7.9301,9.97693,6.5931,9.44561,10.1275,10.49601,9.28237,9.47169,7.84618,10.65345,8.87606,9.27987,6.42605,6.67929,6.08966,6.52513,8.5314,7.89089,7.26822,7.86965,7.4436,8.29726,6.25336,7.01597,8.19583,6.68254,6.67663
10.49459,6.25565,4.95577,8.09882,9.96959,6.59141,9.36341,10.29575,10.49601,9.2867,9.4659,7.67569,10.64541,8.88287,9.28508,6.33916,6.75883,6.092,6.61156,8.53334,7.72612,7.26814,7.86467,7.61393,8.30383,6.33771,7.1056,8.19473,6.68181,6.59202
10.48689,6.25626,5.12571,7.92962,9.97773,6.67756,9.27638,10.30145,10.49578,9.37068,9.46377,7.67561,10.82028,8.87595,9.19959,6.33744,6.76408,6.00912,6.52729,8.44482,7.89306,7.43713,7.78251,7.44235,8.21472,6.33781,6.93649,8.19385,6.68285,6.67549
10.49193,6.25749,5.04086,8.00801,9.97206,6.59119,9.44528,10.21092,10.4959,9.28593,9.47127,7.84618,10.73786,8.79599,9.28331,6.34137,6.67721,6.09106,6.52761,8.44815,7.80447,7.2681,7.86897,7.44092,8.21699,6.33786,6.93159,8.36425,6.68123,6.5926
10.49324,6.25775,4.95418,8.09721,9.97519,6.67684,9.36251,10.2171,10.49618,9.3704,9.46437,7.67544,10.73013,8.88265,9.2853,6.33962,6.67499,6.08751,6.61245,8.44955,7.88345,7.2681,7.86983,7.44469,8.30279,6.33772,6.93497,8.36544,6.68301,6.59007
10.40358,6.25791,5.04035,8.01219,9.97663,6.59187,9.36172,10.21435,10.49564,9.3691,9.38667,7.67544,10.65329,8.88336,9.36798,6.34062,6.76369,6.09361,6.6098,8.44985,7.893,7.26822,7.8698,7.44445,8.30382,6.33799,7.10658,8.19303,6.59646,6.67559
10.32544,6.25787,5.04114,8.01449,9.96921,6.67621,9.35831,10.38137,10.49297,9.36528,9.38334,7.75801,10.65189,8.96653,9.28494,6.42596,6.75842,6.08908,6.60429,8.53436,7.88965,7.43733,7.86963,7.44307,8.30037,6.25348,6.93684,8.19513,6.68175,6.59218
10.40365,6.1692,4.95352,8.01203,9.9781,6.59272,9.27869,10.30172,10.48559,9.28632,9.54968,7.75069,10.65238,8.87533,9.2814,6.34135,6.67783,6.09282,6.61184,8.45022,7.80756,7.26818,7.7853,7.44477,8.30146,6.33785,6.93424,8.11069,6.59827,6.50808
10.4924,6.25643,4.95365,8.01414,9.97633,6.59177,9.36193,10.29472,10.57756,9.28272,9.47093,7.84471,10.73505,8.96327,9.28271,6.3415,6.76375,6.09245,6.60968,8.36577,7.72604,7.26724,7.86999,7.44196,8.13349,6.33771,6.93805,8.27885,6.59628,6.59278
10.49338,6.17208,4.95549,7.92687,9.97705,6.59315,9.27782,10.29809,10.57813,9.28054,9.46354,7.84249,10.73653,8.96674,9.20007,6.33953,6.76193,6.00403,6.60984,8.53449,7.88755,7.26273,7.8699,7.44509,8.30344,6.25321,6.93552,8.3647,6.59498,6.59272
10.40346,6.34255,4.95445,8.01256,10.06025,6.59055,9.36221,10.30119,10.57551,9.19988,9.38699,7.74317,10.82307,8.96189,9.28347,6.33731,6.75531,6.17562,6.61126,8.45008,7.81012,7.26401,7.95435,7.44319,8.29678,6.33806,7.02117,8.28044,6.59824,6.50311
10.32537,6.3408,4.95507,7.92963,9.97646,6.67745,9.27711,10.3019,10.40929,9.37117,9.38396,7.82609,10.81974,8.79867,9.19602,6.34158,6.76403,6.1776,6.52734,8.45026,7.80589,7.35268,7.95444,7.44501,8.21127,6.33778,7.02227,8.27421,6.59794,6.59097
10.40351,6.25786,5.04108,7.92984,10.05402,6.58772,9.36327,10.30178,10.49507,9.36808,9.3805,7.84444,10.73308,8.87871,9.20064,6.34011,6.76111,6.17724,6.52748,8.45035,7.80464,7.26515,7.95291,7.44262,8.2192,6.33558,6.93571,8.18903,6.59711,6.59132
10.40554,6.2561,4.9559,7.92982,10.05878,6.67517,9.27699,10.30204,10.49546,9.27781,9.38645,7.81251,10.73823,8.8801,9.11452,6.42505,6.67647,6.08695,6.61233,8.45017,7.72493,7.18087,7.77775,7.44416,8.12889,6.32983,6.85022,8.19627,6.59836,6.5084
10.49313,6.1729,5.04138,8.01251,10.06206,6.59244,9.36324,10.29661,10.41136,9.28466,9.3794,7.84162,10.7382,8.88211,9.28511,6.42521,6.76321,6.08917,6.61055,8.4498,7.89289,7.26708,7.95016,7.35913,8.13329,6.33654,6.93766,8.27613,6.59643,6.5906
10.40894,6.25658,5.03862,8.00561,10.05929,6.58735,9.27599,10.20561,10.41148,9.2851,9.38662,7.84425,10.73618,8.87616,9.19855,6.4242,6.76408,6.09217,6.51995,8.28117,7.88947,7.35271,7.95382,7.44306,8.21769,6.33615,6.93571,8.19544,6.59869,6.59278
10.31538,6.25699,5.03823,7.92353,10.05077,6.67744,9.36298,10.30194,10.4958,9.2836,9.29906,7.84392,10.6529,8.79633,9.28343,6.42602,6.67439,6.09329,6.61087,8.45008,7.72405,7.26834,7.8648,7.44508,8.21926,6.25055,6.93689,8.28017,6.59685,6.50572
10.40769,6.25597,5.04088,8.01397,9.97781,6.67647,9.35508,10.3799,10.49584,9.28667,9.37971,7.84535,10.64976,8.88291,9.11292,6.42418,6.59164,6.00906,6.61109,8.45008,7.80891,7.1836,7.95223,7.44301,8.21566,6.25177,6.93752,8.28084,6.59829,6.50675
10.49249,6.25683,5.04098,8.09243,9.88803,6.59266,9.44569,10.21533,10.49612,9.28631,9.46805,7.76067,10.65354,8.96752,9.19982,6.42623,6.59435,6.0938,6.60915,8.45035,7.80794,7.18368,7.95389,7.44484,8.21871,6.25291,6.93786,8.27878,6.68154,6.42347
10.40492,6.2579,5.04013,7.92644,9.97459,6.67619,9.36226,10.30036,10.49578,9.2855,9.55543,7.76077,10.65071,8.88311,9.2858,6.50787,6.67484,6.00737,6.52624,8.28108,7.80921,7.26811,7.86975,7.44178,8.30176,6.25352,6.85339,8.2808,6.68227,6.59139
10.32262,6.17022,5.04122,8.0132,9.97684,6.67634,9.35604,10.29325,10.49545,9.28633,9.55372,7.76073,10.65302,8.88262,9.28082,6.42449,6.7643,6.00202,6.61194,8.44999,7.72667,7.26787,7.86967,7.44489,8.21836,6.25323,6.85083,8.27969,6.59781,6.50446
10.495,6.25621,4.95384,7.92937,9.96837,6.59265,9.36328,10.30207,10.49232,9.11675,9.3825,7.84611,10.65144,8.96124,9.28246,6.42568,6.67642,6.09202,6.61227,8.36499,7.72709,7.09894,7.86962,7.443,8.30265,6.25331,6.93396,8.19577,6.59715,6.50803
10.4893,6.17204,5.12678,8.01429,9.97784,6.59092,9.44605,10.29506,10.40116,9.28669,9.38693,7.76013,10.65194,8.95921,9.19906,6.50937,6.67683,6.09252,6.61238,8.35963,7.81034,7.26605,7.86992,7.44433,8.13261,6.25352,6.8533,8.27807,6.59843,6.50627
10.40288,6.25783,5.12548,7.93005,9.976,6.59304,9.36179,10.21355,10.49405,9.28541,9.47049,7.7539,10.73749,8.88327,9.11566,6.33756,6.59433,6.17477,6.52775,8.44174,7.63985,7.17653,7.86973,7.44397,8.29644,6.25325,6.76762,8.27939,6.59592,6.5073
10.41005,6.3409,5.04116,8.00855,9.97736,6.59135,9.4467,10.2163,10.4927,9.28672,9.46886,7.92501,10.82121,8.87697,9.11456,6.34181,6.5951,6.09373,6.52747,8.53465,7.72343,7.26669,7.86956,7.52791,8.21881,6.25335,6.85195,8.28078,6.59433,6.50806
10.31926,6.34267,5.03948,8.01161,9.97532,6.59299,9.44582,10.21717,10.49085,9.28539,9.3787,7.93097,10.73859,8.88044,9.28507,6.42417,6.67705,6.08931,6.52764,8.35174,7.7265,7.18161,7.86999,7.44465,8.21523,6.25341,6.8524,8.27833,6.68303,6.59008
10.32432,6.25566,5.04024,7.92832,9.97639,6.5905,9.44041,10.21753,10.49394,9.28652,9.38446,7.82809,10.64894,8.96693,9.19742,6.50946,6.59506,6.00802,6.61245,8.51398,7.64352,7.18042,7.86999,7.4422,8.13111,6.25314,6.85144,8.19385,6.67847,6.50505
10.40735,6.34202,5.04096,7.92793,9.89213,6.5925,9.44748,10.21744,10.49533,9.20147,9.38623,7.82354,10.73176,8.88314,9.20057,6.41916,6.59144,6.09222,6.5275,8.44273,7.72512,7.267,7.95418,7.52964,8.21813,6.25335,6.8513,8.19565,6.68228,6.50791
10.40443,6.17196,4.95414,7.92941,9.89055,6.67584,9.52756,10.21732,10.41114,9.20142,9.38685,7.92819,10.73827,8.88306,9.19855,6.42538,6.76018,5.92064,6.61256,8.44903,7.6437,7.18338,7.95435,7.44043,8.21892,6.25328,6.85247,8.28049,6.5976,6.50622
10.40959,6.25711,5.03855,8.0988,9.9778,6.59179,9.44469,10.21785,10.41155,9.28639,9.38695,7.92987,10.73091,8.88328,9.2003,6.42408,6.67823,6.00889,6.61245,8.4304,7.72389,7.17894,7.95461,7.44068,8.21568,6.25311,6.8533,8.36252,6.59853,6.50747
10.40907,6.25725,5.04102,7.92504,10.05787,6.59264,9.36246,10.21784,10.41097,9.28525,9.38718,7.84253,10.73266,8.8779,9.19712,6.42133,6.67962,6.0894,6.61238,8.51593,7.72533,7.1807,7.9544,7.44467,8.21693,6.25352,6.93358,8.27594,6.59587,6.50833
10.32347,6.172,5.03991,8.01325,9.9712,6.5914,9.35693,10.2174,10.49597,9.28675,9.47185,7.75931,10.73617,8.95699,9.11403,6.42571,6.59051,6.00811,6.61235,8.53375,7.72631,7.26774,7.95457,7.43832,8.21808,6.08457,6.93705,8.28084,6.6813,6.50443
10.40978,6.17332,5.04054,7.9276,9.97521,6.59276,9.52869,10.13067,10.49624,9.20055,9.46757,7.8457,10.73858,8.88312,9.20045,6.42511,6.67592,6.17668,6.60932,8.53192,7.72692,7.18032,7.9544,7.44476,8.21886,6.08427,6.93587,8.27599,6.59809,6.42086
10.32187,6.25529,5.04113,7.84401,10.06249,6.59024,9.53203,10.12233,10.4955,9.20253,9.37627,7.84631,10.73246,8.96378,9.1121,6.42448,6.67896,6.08966,6.68861,8.44571,7.81008,7.18143,7.9544,7.44345,8.12878,6.25314,7.02107,8.36425,6.5975,6.42268
10.31874,6.25785,5.04132,7.92944,9.97198,6.67758,9.44448,10.21397,10.4112,9.28436,9.47096,7.84598,10.56671,8.87925,9.19755,6.42561,6.67464,6.0077,6.61209,8.43806,7.72668,7.26736,7.9544,7.44495,8.13367,6.08444,6.93764,8.28037,6.5947,6.4238
10.24079,6.1718,5.04125,8.01382,10.05455,6.67265,9.43747,10.21675,10.41134,9.20012,9.46885,7.84587,10.73559,8.88206,9.19983,6.42408,6.67803,6.09324,6.60925,8.52237,7.80324,7.26771,7.95427,7.52652,8.13148,6.0843,6.93762,8.28075,6.59853,6.42194
10.31898,6.08873,5.03919,7.92302,10.06219,6.59008,9.44742,10.13296,10.4067,9.28622,9.38256,7.84601,10.82396,8.96695,9.19792,6.42617,6.6793,6.09352,6.69446,8.53439,7.8007,7.18357,7.95444,7.44418,8.13421,6.08414,6.84893,8.27841,6.68152,6.42363
10.32363,6.25633,5.03812,7.9226,9.97009,6.5924,9.44625,10.29721,10.48545,9.28525,9.47115,7.84635,10.73573,8.87658,9.1994,6.50795,6.76426,6.09375,6.6961,8.52552,7.80998,7.26805,7.95444,7.35874,8.13199,6.0845,6.9376,8.19634,6.68238,6.33649
10.3232,6.0879,5.04133,8.01457,9.97485,6.67111,9.44637,10.21736,10.49476,9.27654,9.46496,7.84626,10.73819,8.96503,9.2007,6.4257,6.76283,6.09369,6.69693,8.42975,7.89001,7.17947,7.95461,7.35884,8.13398,6.25207,6.93623,8.27894,6.51255,6.4224
10.31987,6.17237,5.04056,7.92532,10.06157,6.59306,9.44627,10.21025,10.49185,9.36652,9.47123,7.84575,10.73579,8.96624,9.20079,6.42071,6.67327,6.17829,6.69713,8.52391,7.72456,7.17818,7.78532,7.44465,8.13264,6.16233,6.85299,8.28056,6.68183,6.42339
10.23787,6.17178,5.04008,8.00988,10.06237,6.67379,9.53031,10.04362,10.49123,9.28625,9.46862,7.84618,10.82282,8.87729,9.20102,6.4241,6.67751,6.09036,6.61239,8.53428,7.64317,7.18368,7.9544,7.52715,8.1324,6.16636,6.85187,8.36455,6.59819,6.42358
10.40882,6.17338,5.12197,7.92821,10.06135,6.59035,9.43987,10.21599,10.49449,9.28223,9.38185,7.84634,10.65157,8.96588,9.1956,6.50961,6.67852,6.08503,6.6124,8.53032,7.72697,7.18047,7.95427,7.35474,8.13351,6.08387,6.85275,8.27983,6.59609,6.59292
10.40995,6.2553,5.04119,7.92995,9.96874,6.59233,9.44743,10.2172,10.49553,9.28671,9.46986,7.9312,10.73615,8.88273,9.19522,6.42036,6.67523,6.09358,6.61245,8.36405,7.80708,7.09613,8.03889,7.44489,8.13145,6.16558,6.93707,8.36493,6.59387,6.42322
10.41021,6.25363,5.03923,7.92445,9.97247,6.58643,9.44346,10.21742,10.49562,9.28587,9.47119,7.93129,10.65299,8.96769,9.11537,6.42635,6.67823,6.09274,6.61231,8.53303,7.80807,7.26757,8.03906,7.35606,8.13446,6.08266,6.85196,8.27899,6.6832,6.50302
10.32544,6.25624,5.03883,8.00499,9.97674,6.593,9.44386,10.12758,10.49604,9.28622,9.47154,7.93146,10.73461,9.0521,9.19798,6.425,6.76402,6.09313,6.61231,8.44229,7.72653,7.18358,7.95461,7.35892,8.21677,6.08385,6.9377,8.19411,6.67894,6.4234
10.32516,6.25777,5.04081,7.92989,9.97072,6.67372,9.4466,10.20569,10.41118,9.28354,9.38229,7.9312,10.73119,9.05219,9.19965,6.42543,6.76398,6.00729,6.61263,8.5259,7.80993,7.18319,8.03919,7.44338,8.21898,6.08417,6.85158,8.27462,6.59721,6.50652
10.32526,6.2544,5.12275,7.92689,9.8936,6.59006,9.35687,10.30206,10.41098,9.36936,9.37603,7.93129,10.73859,8.88333,9.20067,6.42469,6.67967,6.09262,6.61248,8.53416,7.80376,7.17841,7.95435,7.44034,8.21583,6.08431,6.85335,8.27229,6.5971,6.50786
10.32559,6.25268,5.04113,7.92455,10.05686,6.67665,9.36332,10.21041,10.49591,9.37107,9.38705,7.84626,10.73131,8.88332,9.20075,6.42467,6.67896,6.08787,6.61241,8.53115,7.71979,7.26401,7.9544,7.44511,8.13346,6.08418,6.93632,8.2807,6.59458,6.50323
10.32493,6.17314,5.03902,7.92761,9.97353,6.58657,9.4429,10.21391,10.49215,9.28429,9.47062,7.84592,10.73691,8.96802,9.20059,6.25138,6.7588,6.00695,6.61241,8.44722,7.72707,7.18352,8.03829,7.35588,8.126,6.16872,6.8531,8.26676,6.68311,6.4215
10.23449,6.25721,5.0387,8.01416,10.06136,6.76208,9.44343,10.30088,10.4854,9.28358,9.38655,7.84497,10.73719,8.88332,9.11613,6.42586,6.75907,6.00858,6.61238,8.44891,7.80616,7.09606,7.94766,7.44334,8.21781,6.0844,6.85156,8.19215,6.59402,6.50742
10.31483,6.25585,5.04092,8.01141,9.97026,6.6737,9.44681,10.21733,10.40993,9.28654,9.46901,7.83931,10.65324,8.88313,9.11655,6.42338,6.76392,6.09362,6.61238,8.36544,7.7259,7.18109,8.03233,7.44382,8.21694,6.0844,6.93729,8.19613,6.68178,6.41834
10.40998,6.25771,5.12642,7.92715,9.97494,6.59022,9.44104,10.30175,10.49193,9.28646,9.38504,8.01295,10.73368,8.96764,9.20077,6.42303,6.75918,6.09371,6.61238,8.36542,7.80909,7.26791,8.03905,7.36063,8.12772,5.99983,6.93692,8.19584,6.59767,6.42384
10.31881,6.25555,5.12469,7.84505,9.97766,6.67683,9.5292,10.1333,10.4063,9.20112,9.37821,7.92114,10.82371,8.8826,9.11614,6.42547,6.67783,6.0092,6.69715,8.36541,7.64408,7.09744,7.94868,7.35714,8.13422,5.99977,6.85202,8.194,6.59859,6.42277
10.23695,6.16903,5.12684,7.84542,9.9739,6.58663,9.53172,10.1332,10.49411,9.28658,9.38459,7.98272,10.73594,8.96118,9.20115,6.4258,6.76354,6.09354,6.6973,8.3656,7.72354,7.17713,7.95207,7.44479,8.13298,6.08437,6.93764,8.19577,6.59574,6.42337
10.32414,6.17345,5.03992,7.84368,9.88161,6.67767,9.44446,10.13296,10.41129,9.28486,9.47106,8.01519,10.73775,8.95956,9.11658,6.42392,6.76423,6.0068,6.6973,8.4499,7.80826,7.26779,7.95392,7.43971,8.133,6.1684,6.85177,8.10934,6.68293,6.4223
10.32379,6.16904,5.04115,7.76121,9.97778,6.6763,9.43653,10.13296,10.4039,9.20242,9.38661,8.01322,10.73684,9.05229,9.20052,6.42613,6.76329,6.08633,6.69715,8.45017,7.72669,7.09636,7.95406,7.44234,8.1336,6.08005,6.85333,8.11061,6.59326,6.42258
10.22966,6.1724,5.03908,7.75827,10.05607,6.67732,9.53177,10.29638,10.40702,9.2848,9.38724,7.84254,10.65127,8.9622,9.11617,6.42456,6.6739,6.00797,6.61234,8.45035,7.72613,7.2647,7.95425,7.44409,8.13166,6.07872,6.85116,8.02694,6.5953,6.33867
10.32388,6.25607,5.1264,7.84383,9.97429,6.67518,9.44189,10.2885,10.41009,9.2023,9.38706,7.9211,10.73772,8.96507,9.20099,6.42598,6.67667,6.09224,6.61238,8.44999,7.72001,7.2669,8.039,7.43832,8.21243,6.16877,6.8531,8.19622,6.68201,6.42218
10.15329,6.25393,5.03624,7.84546,9.97656,6.67653,9.44479,10.3018,10.4066,9.28409,9.3808,8.00633,10.73478,8.96691,9.11648,6.42375,6.76341,5.92105,6.61241,8.45017,7.80455,7.26792,7.95476,7.36049,8.0497,6.08025,6.93658,8.19632,6.68263,6.42367
10.32013,6.17346,5.04032,7.84489,10.06214,6.67646,9.44642,10.21094,10.40827,9.20031,9.46168,8.01636,10.73844,8.88308,9.11608,6.42579,6.67518,6.00777,6.61238,8.61908,7.8098,7.18367,7.95474,7.52549,8.21442,6.08255,6.85277,8.1964,6.67705,6.42232
10.32336,6.16894,5.12557,7.7568,9.97802,6.76036,9.52296,10.21376,10.49538,9.2864,9.38733,7.91501,10.73573,8.88295,9.28502,6.42477,6.67809,6.00855,6.61234,8.4498,7.80588,7.0958,7.95435,7.44174,8.13234,6.08362,6.8525,8.11203,6.5964,6.42367
10.32464,6.17227,5.03695,7.76116,10.06248,6.67736,9.44787,10.30072,10.4926,9.28454,9.46627,7.91242,10.73881,8.88302,9.11661,6.34049,6.76383,6.09371,6.6974,8.45035,7.80969,7.17751,8.03893,7.44415,8.21772,5.99829,6.85215,8.19485,6.59779,6.3372
10.24021,6.25682,5.04111,7.84399,9.97364,6.67468,9.52587,10.21626,10.40356,9.19865,9.38355,7.92659,10.81953,9.05245,9.20086,6.42573,6.76402,6.00652,6.78222,8.45044,7.89234,7.18376,8.03902,7.44451,8.21894,5.99293,6.93756,8.1066,6.59862,6.42338
10.24088,6.25805,5.1259,7.76048,9.88053,6.67321,9.52762,10.20746,10.49544,9.2021,9.38593,7.93064,10.82274,8.96793,9.20096,6.4243,6.76433,6.00127,6.78193,8.6188,7.81021,7.18018,8.03777,7.52355,8.21557,5.99942,6.9363,8.19613,6.59532,6.42253
10.24068,6.17041,5.12574,7.92404,10.06127,6.76187,9.44628,10.215,10.40603,9.19998,9.38703,7.84249,10.821,8.96773,9.20109,6.42609,6.76439,6.09329,6.78193,8.4498,7.80807,7.09782,7.9468,7.44271,8.13426,6.08213,6.85327,8.19455,6.68301,6.42322
10.24063,6.17315,5.1261,7.84421,9.97467,6.67299,9.53167,10.21537,10.494,9.11677,9.38693,7.84469,10.82134,9.05233,9.20049,6.42387,6.67973,6.00645,6.78193,8.45035,7.80919,7.09824,8.03419,7.35935,8.21336,6.0814,7.0191,8.19466,6.59351,6.42343
10.24096,6.1682,5.03993,7.7592,9.97312,6.84593,9.53169,10.21126,10.49497,9.20239,9.29629,7.84567,10.82323,8.96812,9.20049,6.42591,6.76422,6.0063,6.78193,8.61936,7.80416,7.26376,8.03865,7.44008,8.21501,5.99854,7.01935,8.19584,6.5955,6.42168
10.15632,6.17162,5.12243,7.75636,9.97575,6.76024,9.44219,10.21529,10.5737,9.19891,9.29467,7.84596,10.90602,8.96792,9.1163,6.42454,6.76309,5.92342,6.61238,8.44989,7.80909,7.09899,8.03306,7.35881,8.21768,5.99943,6.93763,8.27939,6.59776,6.50284
10.15508,6.08773,5.21054,7.84579,9.89267,6.67329,9.5212,10.30126,10.41112,9.11541,9.38698,7.84617,10.9087,8.96763,9.11661,6.42584,6.75847,5.92414,6.78193,8.45008,7.72506,7.09531,7.95228,7.44487,8.21866,6.08442,6.93377,8.27634,6.67675,6.50659
10.14872,6.16751,5.21193,7.76052,9.97818,6.67601,9.53203,10.21725,10.49044,9.20151,9.29629,7.84621,10.81924,8.96763,9.2009,6.42457,6.76022,6.0091,6.78193,8.61917,7.80563,7.09593,8.03855,7.44118,8.21276,5.99707,6.93754,8.19642,6.59863,6.50817
10.23186,6.25801,5.12664,7.76029,9.97811,6.76206,9.44025,10.21767,10.49339,9.20002,9.38426,7.8461,10.90886,8.96792,9.11608,6.34044,6.7636,6.00907,6.78193,8.44999,7.89304,7.2671,7.95399,7.35351,8.13117,5.99229,6.93533,8.19521,6.67911,6.42056
10.32515,6.16929,5.12671,7.84505,9.97582,6.84284,9.44612,10.21757,10.49476,9.20148,9.38641,7.84609,10.90038,8.96792,9.11477,6.34094,6.75946,6.09362,6.78218,8.45008,7.72215,7.2682,7.95433,7.36069,8.2179,6.08429,6.93428,8.11076,6.59589,6.41796
10.31832,6.17161,5.12643,7.75878,9.8833,6.67166,9.44522,10.30174,10.40469,9.11792,9.30242,7.93103,10.90365,9.13673,9.11013,6.4245,6.67795,6.09386,6.78218,8.45026,7.80733,7.18339,8.03916,7.35956,8.12918,6.08114,6.93708,8.19553,6.59774,6.33929
10.15287,6.08792,5.12267,7.75476,9.88925,6.76173,9.52354,10.2174,10.58064,9.1985,9.30137,7.9312,10.82195,8.96802,9.20065,6.42612,6.76397,5.92459,6.78193,8.45017,7.80902,7.09444,8.0392,7.35941,8.21925,6.08187,6.93763,8.19467,6.59168,6.25417
10.15498,6.08314,5.12202,7.75914,9.9766,6.75659,9.53193,10.13339,10.49017,9.20081,9.3802,7.93155,10.90874,8.96802,9.19842,6.33862,6.76426,6.00619,6.61238,8.44999,7.81021,7.26329,7.95453,7.44434,8.21441,5.99877,7.01774,8.19618,6.59858,6.33827
10.07102,6.25785,5.12674,7.76088,9.88714,6.67578,9.60845,10.13317,10.49121,9.20131,9.38189,7.93146,10.99402,8.96754,9.19885,6.42235,6.76421,6.08601,6.78193,8.45008,7.80962,7.18383,7.95448,7.44334,8.21654,6.08397,6.93412,8.11024,6.6791,6.33685
10.07175,6.17241,5.12282,7.76119,9.80901,6.76163,9.44434,10.30206,10.49432,9.19984,9.47061,7.93129,10.99446,8.96792,9.20014,6.51054,6.76403,6.0084,6.78193,8.4499,7.88722,7.18007,8.03882,7.44496,8.21826,6.07909,6.9376,8.19642,6.59546,6.33818
10.24096,6.17301,5.041,7.76127,9.97197,6.76018,9.53062,10.1335,10.58006,9.20139,9.38038,7.9312,10.99028,8.96792,9.11613,6.42199,6.67973,6.09179,6.95147,8.44664,7.80525,7.09839,7.95004,7.44275,8.2188,6.08213,6.85301,8.19378,6.5976,6.33906
10.24076,6.17205,5.03932,7.67634,9.89048,6.75517,9.53171,10.13285,10.49575,9.20214,9.38493,7.93137,10.89493,8.96763,9.11621,6.25663,6.76449,6.00604,6.95147,8.44293,7.80988,7.09735,7.94304,7.36045,8.2159,6.08346,6.9362,8.10989,6.59805,6.25167
10.15353,6.17188,5.0377,7.75547,9.97614,6.84646,9.53205,10.13285,10.58038,9.20229,9.38684,7.93146,10.99255,8.96763,9.20055,6.42505,6.76427,6.00793,6.78193,8.53345,7.8929,7.18026,8.03874,7.3558,8.21909,5.99606,6.93793,8.02674,6.59834,6.25283
10.14502,6.08351,5.04096,7.75268,9.88616,6.84411,9.61624,10.13339,10.49254,9.20236,9.38682,7.93096,10.90747,8.96792,9.11621,6.426,6.76413,6.0087,6.95147,8.53253,7.89175,7.09883,8.0352,7.35656,8.21403,5.99809,6.93669,8.11156,6.59479,6.25394
10.23725,6.25769,5.12248,7.75767,9.89095,6.843,9.61116,10.13307,10.48433,9.20239,9.38682,7.92613,10.90923,8.96792,9.20109,6.50829,6.76413,6.00884,6.95147,8.44585,7.89323,7.09497,7.95115,7.44405,8.21477,6.08417,6.85324,8.02732,6.59048,6.25486
10.23952,6.17066,5.04109,7.84539,9.89257,6.76063,9.43427,10.13307,10.40956,9.11805,9.38738,8.00849,10.90392,8.96754,9.20072,6.51027,6.7642,6.00928,6.78189,8.44846,7.88965,7.09839,7.95285,7.44447,8.21766,6.08177,6.85163,8.02748,6.7678,6.33783
10.15056,6.08594,5.03948,7.759,9.8934,6.76198,9.61611,10.13328,10.49476,9.03356,9.38722,8.01659,10.99342,8.96785,9.10693,6.42111,6.76413,6.09382,6.78222,8.44942,7.88921,7.09748,8.03869,7.43975,8.21878,5.9935,6.93748,8.02731,6.59384,6.33923
10.15322,6.17278,5.03765,7.6689,9.89058,6.76216,9.52757,10.13328,10.49596,9.11786,9.38701,7.92651,10.89818,8.96688,9.19762,6.42468,6.59524,6.00872,6.95177,8.45019,7.89306,7.18033,7.95438,7.35753,8.21315,5.99965,6.85256,8.02712,6.51163,6.25279
10.07056,6.25776,5.04098,7.58807,9.88268,6.8467,9.61194,10.13246,10.49388,9.11789,9.47188,7.92849,10.90681,9.04487,9.28146,6.50937,6.76442,6.08984,6.78189,8.53475,7.80613,7.18357,8.03426,7.35935,8.13086,5.99546,6.85272,8.10656,6.59763,6.33877
